n1;SYMBOL;ROUR;CZAS_AG;CZAS_AE;PI0;PI1A;PI1B;PI1C;PI2A;PI2B;PI2C;PI3A;PI3B;PI3C;PI4;PI5A;PI6A;PI5B;PI6B;PI5C;PI6C;PI5D;PI6D;PI5E;PI6E;PI5F;PI6F;PI5G;PI6G;PIM1;PIM2A;PIM2B;CZAS_AJ;CZAS_AH;PIM2BT1;PIM2BT2;PIM2BT3;PIM2BT4;PIM2BT5;PIM2BT6;PIM2BT7;PIM2BT8;survid;idenresp;respid;tydzien;databad;dzientyg;okregsmg;proba;ankieter;czaswmin;zgoda;kodgus;gmina;nts;powiat;region44;wojew49;wojew16;makrogus;region17;region7;ludnosc;klasawlk;wlkmsc4;wybrmta;plec;dataurod;rokurodz;zodiak;wiek;wiekco5;wiekco10;wiek4kat;plecwiek;stancyw;stancyw3;eduk12;eduk;eduk4;eduk4u;sytzaw;sytprc;sytdor;sytbez;syteme;sytucz;sytdom;syturl;sytinn;prac;prac1;isco2;isco;zawod;status;wlas;kier;dosobkat;dosobpln;wlkgosp;wlkgosp5;wlkgosp6;osob1575;dziecima;dzcisamo;faza_zyc;dzcigosp;dzci0002;dzci0306;dzci0714;dzci1517;dzre0002;dzre0306;dzre0714;dzre1517;dzre1824;dzre2560;ldzci00;ldzci01;ldzci02;ldzci03;ldzci04;ldzci05;ldzci06;ldzci07;ldzci08;ldzci09;ldzci10;ldzci11;ldzci12;ldzci13;ldzci14;ldzci15;ldzci16;ldzci17;ldzre00;ldzre01;ldzre02;ldzre03;ldzre04;ldzre05;ldzre06;ldzre07;ldzre08;ldzre09;ldzre10;ldzre11;ldzre12;ldzre13;ldzre14;ldzre15;ldzre16;ldzre17;ldzre18;ldzre19;ldzre20;ldzre21;ldzre22;ldzre23;ldzre24;ldzre25;ldzre26;ldzre27;ldzre28;ldzre29;ldzre30;ldzre31;ldzre32;ldzre33;ldzre34;ldzre35;ldzre36;ldzre37;ldzre38;ldzre39;ldzre40;ldzre41;ldzre42;ldzre43;ldzre44;ldzre45;ldzre46;ldzre47;ldzre48;ldzre49;ldzre50;ldzre51;ldzre52;ldzre53;ldzre54;ldzre55;ldzre56;ldzre57;ldzre58;ldzre59;ldzre60;dzieci00;dzieci01;dzieci02;dzieci03;dzieci04;dzieci05;dzieci06;dzieci07;dzieci08;dzieci09;dzieci10;dzieci11;dzieci12;dzieci13;dzieci14;dzieci15;dzieci16;dzieci17;dzcire00;dzcire01;dzcire02;dzcire03;dzcire04;dzcire05;dzcire06;dzcire07;dzcire08;dzcire09;dzcire10;dzcire11;dzcire12;dzcire13;dzcire14;dzcire15;dzcire16;dzcire17;dzcire18;dzcire19;dzcire20;dzcire21;dzcire22;dzcire23;dzcire24;dzcire25;dzcire26;dzcire27;dzcire28;dzcire29;dzcire30;dzcire31;dzcire32;dzcire33;dzcire34;dzcire35;dzcire36;dzcire37;dzcire38;dzcire39;dzcire40;dzcire41;dzcire42;dzcire43;dzcire44;dzcire45;dzcire46;dzcire47;dzcire48;dzcire49;dzcire50;dzcire51;dzcire52;dzcire53;dzcire54;dzcire55;dzcire56;dzcire57;dzcire58;dzcire59;dzcire60;pozycja;zakupy;g_kto;g_plec;g_wiek;g_wiek5;g_wiek10;g_eduk12;g_eduk;g_eduk4;g_eduk4u;g_sytzaw;g_sytprc;g_sytdor;g_sytbez;g_syteme;g_sytucz;g_sytdom;g_syturl;g_sytinn;g_prac;g_prac1;g_isco2;g_isco;g_zawod;g_status;g_wlas;g_kier;d_kto;d_plec;d_wiek;d_wiek5;d_wiek10;d_eduk12;d_eduk;d_eduk4;d_eduk4u;d_sytzaw;d_sytprc;d_sytdor;d_sytbez;d_syteme;d_sytucz;d_sytdom;d_syturl;d_sytinn;d_prac;d_prac1;d_isco2;d_isco;d_zawod;d_status;d_wlas;d_kier;klasspol;dgospkat;dgosppln;dnaospln;dnaoskat;sytmat;gosppies;gosp_kot;gosp_tel;gospkomo;gospkomp;gosp_cd;gosp_vcr;gospogro;gospweek;tv_kabel;tv_satel;gospsmch;smch_ile;smchsegm;smchmark;smchmodl;jezykczy;jezykjak;jezykang;jezyknie;jezykfra;jezykros;os01rour;os01plec;os01pokr;os01wiek;os02rour;os02plec;os02pokr;os02wiek;os03rour;os03plec;os03pokr;os03wiek;os04rour;os04plec;os04pokr;os04wiek;os05rour;os05plec;os05pokr;os05wiek;os06rour;os06plec;os06pokr;os06wiek;os07rour;os07plec;os07pokr;os07wiek;os08rour;os08plec;os08pokr;os08wiek;os09rour;os09plec;os09pokr;os09wiek;os10rour;os10plec;os10pokr;os10wiek;os11rour;os11plec;os11pokr;os11wiek;os12rour;os12plec;os12pokr;os12wiek;WAGAPRB;WAGAPOP;WGOSPPRB;WGOSPPOP;Q1;Q2;Q3
177661;OMNI05C/2011v3;1992;1147:30;1147:30;1;2;2;2;9;9;9;1;2;2;1;2;9;2;9;2;9;2;9;2;9;2;9;2;9;1;1;3;1152:44;1152:44; ; ; ; ; ; ; ; ;11R-000-5C;13-5940-009;11R-000-5C*13-5940-009;595;20110523;1;13;1;130158;80;1;51101;2862011;5.6.28.56.62.01.1;2862;36;51;28;6;10;2;177;6;3;51;2;19920404;1992;2;19;1;1;1;5;1;1;9;8;4;3;5;0;0;0;0;1;0;0;0;2;2;99;9999;99;8;9;9;98;99998;3;2;3;3;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;1;46;7;4;11;9;4;4;1;1;0;0;0;0;0;0;0;1;9;98;9998;98;98;2;2;3;1;46;7;4;11;9;4;4;1;1;0;0;0;0;0;0;0;1;9;98;9998;98;98;2;2;8;14;7500;2500;13;4;1;0;0;1;1;0;0;0;0;1;0;1;1;98;98;9998;1;4;3;0;0;0;1964;2;3;46;1964;1;3;46;1992;2;0;19;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;,85601088294231;25766,20086921;1,0139520738;14304,717697;1;1;2
177831;OMNI05C/2011v3;1948;1208:55;1208:55;2;2;2;2;9;9;9;2;2;2;9;9;9;9;9;2;9;9;9;9;9;9;9;9;9;9;9;9;1209:17;1209:17; ; ; ; ; ; ; ; ;11R-000-5C;05-5940-043;11R-000-5C*05-5940-043;595;20110523;1;5;2;50472;40;1;19645;2211072;5.6.22.40.11.07.2;2211;29;19;22;5;3;7;24;1;1;99;2;19480916;1948;7;62;10;6;4;8;5;3;2;2;1;1;4;0;0;0;1;0;0;0;0;1;1;91;9132;8;7;2;2;14;7500;1;1;1;1;1;1;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;1;2;62;10;6;2;2;1;1;4;0;0;0;1;0;0;0;0;1;1;91;9132;8;7;2;2;1;2;62;10;6;2;2;1;1;4;0;0;0;1;0;0;0;0;1;1;91;9132;8;7;2;2;5;14;7500;7500;16;3;1;0;0;0;0;1;1;1;0;0;0;0;0;99;99;9999;2;0;0;0;0;0;1948;2;0;62;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;,6680749218486;20109,26843928;,7991638011;11274,509776;2;9;9
177841;OMNI05C/2011v3;1978;1428:53;1428:53;1;2;2;2;9;9;9;2;2;2;9;2;9;2;9;2;9;2;9;2;9;2;9;2;9;1;1;2;1429:50;1429:50; ; ; ; ; ; ; ; ;11R-000-5C;05-5940-040;11R-000-5C*05-5940-040;595;20110523;1;5;2;50472;45;1;19645;2211072;5.6.22.40.11.07.2;2211;29;19;22;5;3;7;24;1;1;99;1;19780522;1978;4;33;4;3;2;2;3;2;4;3;2;2;1;1;0;0;0;0;0;0;0;1;9;93;9322;8;5;2;2;98;99998;5;4;5;3;1;2;5;2;0;1;1;1;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;1;33;4;3;4;3;2;2;1;1;0;0;0;0;0;0;0;1;9;93;9322;8;5;2;2;2;2;38;5;3;4;3;2;2;6;0;0;0;0;0;1;0;0;1;1;52;5220;6;10;2;2;4;14;7500;1500;10;3;0;0;1;1;1;1;1;0;0;1;0;1;1;4;26;2642;2;0;0;0;0;0;1972;2;1;38;1978;1;0;33;1996;1;2;15;2001;1;2;10;2005;1;2;5;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;,89686644394131;26995,96629895;,5890891007;8310,800384;1;2;2
177851;OMNI05C/2011v3;1949;1353:03;1353:03;2;2;2;2;9;9;9;2;2;2;9;9;9;9;9;2;9;9;9;9;9;9;9;9;9;9;9;9;1353:38;1353:38; ; ; ; ; ; ; ; ;11R-000-5C;14-5940-022;11R-000-5C*14-5940-022;595;20110523;1;14;2;147164;20;1;63145;3003011;5.4.30.58.03.01.1;3003;39;63;30;2;12;6;70;5;2;99;2;19490912;1949;7;61;10;6;4;8;3;2;6;5;3;3;4;0;0;0;1;0;0;0;0;1;1;41;4190;4;7;2;2;98;99998;2;1;2;2;1;1;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;2;1;59;9;5;11;9;4;4;4;0;0;0;1;0;0;0;0;1;1;51;5164;6;7;2;1;1;2;61;10;6;6;5;3;3;4;0;0;0;1;0;0;0;0;1;1;41;4190;4;7;2;2;2;14;7500;3750;15;3;0;0;0;1;0;0;0;0;0;1;0;0;0;99;99;9999;2;0;0;0;0;0;1949;2;0;61;1951;1;1;59;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;,7976073016902;24008,23442741;,83757742;11816,444635;2;9;9
177871;OMNI05C/2011v3;1980;1623:12;1623:12;1;2;2;2;9;9;9;2;2;2;9;2;9;2;9;2;9;2;9;2;9;2;9;2;9;1;1;3;1624:29;1624:29; ; ; ; ; ; ; ; ;11R-000-5C;14-5940-027;11R-000-5C*14-5940-027;595;20110523;1;14;2;147164;35;1;63145;3003011;5.4.30.58.03.01.1;3003;39;63;30;2;12;6;70;5;2;99;2;19800315;1980;1;31;4;3;2;6;3;2;11;9;4;4;1;1;0;0;0;0;0;0;0;1;9;41;4190;4;2;2;2;12;2750;2;1;2;2;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;1;2;31;4;3;11;9;4;4;1;1;0;0;0;0;0;0;0;1;9;41;4190;4;2;2;2;1;2;31;4;3;11;9;4;4;1;1;0;0;0;0;0;0;0;1;9;41;4190;4;2;2;2;2;14;7500;3750;15;4;0;0;0;1;1;1;0;0;0;1;0;1;1;2;70;7000;1;4;3;0;0;0;1976;1;1;34;1980;2;0;31;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;,74331644292689;22374,06224557;,83757742;11816,444635;1;3;2
177961;OMNI05C/2011v3;1972;1334:27;1334:27;2;2;2;2;9;9;9;2;2;2;9;9;9;9;9;2;9;9;9;9;9;9;9;9;9;9;9;9;1335:12;1335:12; ; ; ; ; ; ; ; ;11R-000-5C;16-5940-026;11R-000-5C*16-5940-026;595;20110523;1;16;1;160044;55;2;69509;1810022;5.3.18.35.10.02.2;1810;24;69;18;8;13;3;8;1;1;99;1;19720606;1972;4;38;5;3;2;2;1;1;4;3;2;2;1;1;0;0;0;0;0;0;0;1;9;83;8332;7;4;2;2;98;99998;3;2;3;3;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;1;38;5;3;4;3;2;2;1;1;0;0;0;0;0;0;0;1;9;83;8332;7;4;2;2;3;2;64;10;6;2;2;1;1;4;0;0;0;1;0;0;0;0;1;1;61;6130;9;7;1;2;4;14;7500;2500;13;3;0;0;1;1;0;0;1;0;0;0;0;0;0;99;99;9999;2;0;0;0;0;0;1936;1;3;75;1946;2;3;64;1972;1;0;38;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;,8557336369729;25757,85567701;,8085337528;11406,699964;2;9;9
177971;OMNI05C/2011v3;1987;1555:23;1555:23;1;2;2;2;9;9;9;2;2;2;9;2;9;2;9;2;9;2;9;2;9;2;9;2;9;1;1;1;1558:09;1558:09; ; ; ; ; ; ; ; ;11R-000-5C;16-5940-029;11R-000-5C*16-5940-029;595;20110523;1;16;1;160044;61;1;69509;1810022;5.3.18.35.10.02.2;1810;24;69;18;8;13;3;8;1;1;99;1;19870209;1987;12;24;2;2;1;1;1;1;6;5;3;3;1;1;0;0;0;0;0;0;0;1;9;82;8290;7;4;2;2;7;1300;4;3;4;4;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;1;1;24;2;2;6;5;3;3;1;1;0;0;0;0;0;0;0;1;9;82;8290;7;4;2;2;1;1;24;2;2;6;5;3;3;1;1;0;0;0;0;0;0;0;1;9;82;8290;7;4;2;2;4;14;7500;1875;12;3;1;0;1;1;1;0;1;0;0;0;1;1;1;3;26;2606;1;0;1;0;0;0;1960;1;3;50;1962;2;3;48;1987;1;0;24;1991;2;4;19;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;,93068832966954;28014,01585745;,8078147452;11396,556288;1;2;2
177981;OMNI05C/2011v3;1978;1704:29;1704:29;2;2;2;2;9;9;9;2;2;2;9;9;9;9;9;2;9;9;9;9;9;9;9;9;9;9;9;9;1710:28;1710:28; ; ; ; ; ; ; ; ;11R-000-5C;16-5940-028;11R-000-5C*16-5940-028;595;20110523;1;16;1;160044;57;2;69509;1810022;5.3.18.35.10.02.2;1810;24;69;18;8;13;3;8;1;1;99;1;19781007;1978;8;32;4;3;2;2;3;2;4;3;2;2;3;0;0;1;0;0;0;0;0;1;1;74;7437;7;9;2;2;98;99998;4;3;4;2;1;2;4;2;1;0;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;1;1;32;4;3;4;3;2;2;3;0;0;1;0;0;0;0;0;1;1;74;7437;7;9;2;2;1;1;32;4;3;4;3;2;2;3;0;0;1;0;0;0;0;0;1;1;74;7437;7;9;2;2;4;14;7500;1875;12;2;1;0;0;1;0;0;0;0;0;0;1;1;1;2;56;5600;2;0;0;0;0;0;1978;1;0;32;1981;2;1;30;2001;2;2;10;2010;2;2;1;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;,95952052246634;28881,87406568;,8078147452;11396,556288;2;9;9
178051;OMNI05C/2011v3;1945;1940:17;1940:17;2;2;2;2;9;9;9;2;2;2;9;9;9;9;9;2;9;9;9;9;9;9;9;9;9;9;9;9;1940:21;1940:21; ; ; ; ; ; ; ; ;11R-000-5C;28-5940-006;11R-000-5C*28-5940-006;595;20110523;1;28;2;280556;34;2;93000;264011;5.5.02.05.64.01.1;264;4;93;2;4;16;5;633;8;4;93;1;19451211;1945;10;65;11;6;4;4;5;3;4;3;2;2;4;0;0;0;1;0;0;0;0;2;2;99;9999;99;7;9;9;14;7500;1;1;1;1;0;2;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;1;1;65;11;6;4;3;2;2;4;0;0;0;1;0;0;0;0;2;2;99;9999;99;7;9;9;1;1;65;11;6;4;3;2;2;4;0;0;0;1;0;0;0;0;2;2;99;9999;99;7;9;9;8;14;7500;7500;16;2;1;0;0;1;0;0;0;0;0;0;0;0;0;99;99;9999;2;0;0;0;0;0;1945;1;0;65;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;,95326144383804;28693,47380068;1,2187610067;17194,138255;2;9;9
178063;OMNI05C/2011v3;1950;1006:41;1006:41;2;2;2;2;9;9;9;2;2;2;9;9;9;9;9;2;9;9;9;9;9;9;9;9;9;9;9;9;1007:10;1007:10; ; ; ; ; ; ; ; ;11R-000-5C;28-5940-025;11R-000-5C*28-5940-025;595;20110523;1;28;1;280560;45;2;93531;215022;5.5.02.04.15.02.2;215;3;93;2;4;16;5;5;1;1;99;1;19510418;1951;2;60;10;6;4;4;5;3;9;8;4;3;8;0;0;0;0;0;0;0;1;1;1;33;3310;3;11;2;2;14;7500;1;1;1;1;1;1;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;1;1;60;10;6;9;8;4;3;8;0;0;0;0;0;0;0;1;1;1;33;3310;3;11;2;2;1;1;60;10;6;9;8;4;3;8;0;0;0;0;0;0;0;1;1;1;33;3310;3;11;2;2;2;14;7500;7500;16;2;0;1;1;0;0;0;0;1;0;0;0;1;1;2;56;5600;1;3;0;2;0;0;1951;1;0;60;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;,77419565116588;23303,53627216;,8797603976;12411,557168;1;6;9
178071;OMNI05C/2011v3;1952;1401:57;1401:57;2;2;2;2;9;9;9;2;2;2;9;9;9;9;9;2;9;9;9;9;9;9;9;9;9;9;9;9;1402:33;1402:33; ; ; ; ; ; ; ; ;11R-000-5C;28-5940-030;11R-000-5C*28-5940-030;595;20110523;1;28;1;280560;45;2;93531;215022;5.5.02.04.15.02.2;215;3;93;2;4;16;5;5;1;1;99;2;19521121;1952;9;58;9;5;3;7;3;2;2;2;1;1;6;0;0;0;0;0;1;0;0;1;1;61;6130;9;10;1;2;97;99998;2;1;2;2;1;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;2;1;61;10;6;4;3;2;2;1;1;0;0;0;0;0;0;0;1;9;83;8333;7;4;2;2;1;2;58;9;5;2;2;1;1;6;0;0;0;0;0;1;0;0;1;1;61;6130;9;10;1;2;4;14;7500;3750;15;3;1;0;1;1;0;0;0;1;0;0;1;1;1;3;26;2606;1;1;0;0;0;2;1949;1;1;61;1952;2;0;58;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;1,0775115593778;32433,4419469;,8797603976;12411,557168;2;9;9
178081;OMNI05C/2011v3;1981;1502:34;1502:34;2;2;2;2;9;9;9;2;2;2;9;9;9;9;9;2;9;9;9;9;9;9;9;9;9;9;9;9;1503:01;1503:01; ; ; ; ; ; ; ; ;11R-000-5C;28-5940-029;11R-000-5C*28-5940-029;595;20110523;1;28;1;280560;60;2;93531;215022;5.5.02.04.15.02.2;215;3;93;2;4;16;5;5;1;1;99;1;19810310;1981;1;30;4;3;2;2;3;2;7;6;3;3;1;1;0;0;0;0;0;0;0;1;9;93;9312;8;5;2;1;98;99998;2;1;2;2;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;1;30;4;3;7;6;3;3;1;1;0;0;0;0;0;0;0;1;9;93;9312;8;5;2;1;2;2;30;4;3;11;9;4;4;1;1;0;0;0;0;0;0;0;1;9;23;2331;2;1;2;2;1;14;7500;3750;15;4;0;1;0;1;0;1;0;1;0;0;1;1;1;3;84;8424;1;1;0;0;0;2;1981;2;1;30;1981;1;0;30;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;,84494243728264;25433,03712111;,8797603976;12411,557168;2;9;9
